"","tourney_name","surface","player","seed","ace","df","svperc","firstwon","secondwon","tour","result"
"1417","Zhengzhou","Hard","Aryna Sabalenka","4",11,8,52.3364485981308,73.2142857142857,41.1764705882353,"WTA","loss"
"1418","Zhengzhou","Hard","Elina Svitolina","2",3,6,58.4905660377358,62.9032258064516,34.0909090909091,"WTA","loss"
"1419","Zhengzhou","Hard","Kiki Bertens","3",14,7,68.6746987951807,73.6842105263158,26.9230769230769,"WTA","loss"
"1420","Zhengzhou","Hard","Jelena Ostapenko",NA,2,10,46.8085106382979,59.0909090909091,16,"WTA","loss"
"1421","Zhengzhou","Hard","Caroline Garcia","8",1,5,66.2162162162162,57.1428571428571,40,"WTA","loss"
"1422","Zhengzhou","Hard","Yulia Putintseva",NA,1,2,56.9767441860465,57.1428571428571,35.1351351351351,"WTA","loss"
"1423","Wuhan","Hard","Ashleigh Barty","1",5,8,54.5454545454545,72.2222222222222,43.3333333333333,"WTA","loss"
"1424","Wuhan","Hard","Petra Kvitova","5",9,3,65.9340659340659,61.6666666666667,48.3870967741936,"WTA","loss"
"1425","Wuhan","Hard","Petra Martic",NA,10,4,63.1578947368421,61.1111111111111,54.7619047619048,"WTA","loss"
"1426","Wuhan","Hard","Elina Svitolina","3",1,2,56.5217391304348,53.8461538461538,40,"WTA","loss"
"1427","Wuhan","Hard","Dayana Yastremska",NA,2,4,66,66.6666666666667,29.4117647058824,"WTA","loss"
"1428","Wuhan","Hard","Sofia Kenin","15",2,6,42.1875,62.962962962963,40.5405405405405,"WTA","loss"
"1429","Wuhan","Hard","Veronika Kudermetova",NA,5,1,65.1162790697674,57.1428571428571,33.3333333333333,"WTA","loss"
"1430","Wuhan","Hard","Simona Halep","4",0,0,66.6666666666667,44.4444444444444,55.5555555555556,"WTA","loss"
"1431","Wuhan","Hard","Kiki Bertens","6",3,8,50.8771929824561,86.2068965517241,28.5714285714286,"WTA","loss"
"1432","Wuhan","Hard","Karolina Pliskova","2",3,2,68.6274509803922,65.7142857142857,43.75,"WTA","loss"
"1433","Wuhan","Hard","Caroline Garcia",NA,2,0,72.9411764705882,50,65.2173913043478,"WTA","loss"
"1434","Wuhan","Hard","Elise Mertens",NA,9,5,69.1489361702128,72.3076923076923,41.3793103448276,"WTA","loss"
"1435","Wuhan","Hard","Belinda Bencic","7",4,13,55.1020408163265,68.5185185185185,40.9090909090909,"WTA","loss"
"1436","Wuhan","Hard","Su Wei Hsieh",NA,0,3,63.2352941176471,60.4651162790698,28,"WTA","loss"
"1437","Wuhan","Hard","Kristina Mladenovic",NA,1,3,59.1836734693878,37.9310344827586,55,"WTA","loss"
"1438","Wuhan","Hard","Ekaterina Alexandrova",NA,3,8,49.3975903614458,60.9756097560976,47.6190476190476,"WTA","loss"
"1439","Wuhan","Hard","Donna Vekic","16",2,5,50,73.3333333333333,33.3333333333333,"WTA","loss"
"1440","Wuhan","Hard","Yulia Putintseva",NA,0,1,68.1818181818182,60,0,"WTA","loss"
"1441","Wuhan","Hard","Anastasija Sevastova","14",4,7,55.6701030927835,61.1111111111111,48.8372093023256,"WTA","loss"
"1442","Wuhan","Hard","Ajla Tomljanovic",NA,0,5,51.6129032258064,87.5,36.6666666666667,"WTA","loss"
"1443","Indian Wells","Hard","Belinda Bencic","23",1,5,63.265306122449,41.9354838709677,22.2222222222222,"WTA","loss"
"1444","Indian Wells","Hard","Elina Svitolina","6",1,2,56.1797752808989,56,46.1538461538462,"WTA","loss"
"1445","Indian Wells","Hard","Karolina Pliskova","5",7,4,63.1578947368421,66.6666666666667,38.0952380952381,"WTA","loss"
"1446","Indian Wells","Hard","Naomi Osaka","1",1,3,50,53.8461538461538,38.4615384615385,"WTA","loss"
"1447","Indian Wells","Hard","Aryna Sabalenka","9",3,4,62.7659574468085,54.2372881355932,51.4285714285714,"WTA","loss"
"1448","Indian Wells","Hard","Kiki Bertens","7",6,4,60.5769230769231,58.7301587301587,39.0243902439024,"WTA","loss"
"1449","Indian Wells","Hard","Ashleigh Barty","12",6,7,59.6026490066225,67.7777777777778,39.344262295082,"WTA","loss"
"1450","Indian Wells","Hard","Simona Halep","2",0,4,66.6666666666667,47.8260869565217,47.8260869565217,"WTA","loss"
"1451","Indian Wells","Hard","Ekaterina Alexandrova",NA,1,5,59.5238095238095,56,11.7647058823529,"WTA","loss"
"1452","Indian Wells","Hard","Anastasija Sevastova","11",0,0,33.3333333333333,50,33.3333333333333,"WTA","loss"
"1453","Indian Wells","Hard","Johanna Konta",NA,5,2,63.4408602150538,72.8813559322034,44.1176470588235,"WTA","loss"
"1454","Indian Wells","Hard","Elise Mertens","16",1,5,66.9491525423729,60.7594936708861,46.1538461538462,"WTA","loss"
"1455","Indian Wells","Hard","Jelena Ostapenko","22",1,7,64.5161290322581,56.6666666666667,33.3333333333333,"WTA","loss"
"1456","Indian Wells","Hard","Kristina Mladenovic",NA,1,5,55,63.6363636363636,51.8518518518519,"WTA","loss"
"1457","Indian Wells","Hard","Donna Vekic","28",5,4,52.9411764705882,77.7777777777778,57.5,"WTA","loss"
"1458","Indian Wells","Hard","Petra Kvitova","3",10,10,49.0384615384615,76.4705882352941,43.3962264150943,"WTA","loss"
"1459","Indian Wells","Hard","Ajla Tomljanovic",NA,2,4,52.3809523809524,60.6060606060606,43.3333333333333,"WTA","loss"
"1460","Indian Wells","Hard","Yulia Putintseva",NA,1,0,66.6666666666667,46.1538461538462,30.7692307692308,"WTA","loss"
"1461","Indian Wells","Hard","Su Wei Hsieh","27",0,3,56.0975609756098,30.4347826086957,50,"WTA","loss"
"1462","Indian Wells","Hard","Sofia Kenin",NA,1,4,63.2478632478633,71.6216216216216,44.1860465116279,"WTA","loss"
"1463","Indian Wells","Hard","Caroline Garcia","19",1,5,69.7368421052632,54.7169811320755,52.1739130434783,"WTA","loss"
"1464","Indian Wells","Hard","Saisai Zheng",NA,2,6,59.6774193548387,45.9459459459459,48,"WTA","loss"
"1465","Indian Wells","Hard","Maria Sakkari",NA,1,3,60,26.6666666666667,45,"WTA","loss"
"1466","Indian Wells","Hard","Petra Martic",NA,5,7,60.2272727272727,64.1509433962264,62.8571428571429,"WTA","loss"
"1467","Indian Wells","Hard","Dayana Yastremska",NA,3,10,62.8318584070796,47.887323943662,42.8571428571429,"WTA","loss"
"1468","Miami","Hard","Karolina Pliskova","5",6,2,56.043956043956,64.7058823529412,42.5,"WTA","loss"
"1469","Miami","Hard","Simona Halep","2",1,4,69.0909090909091,47.3684210526316,47.0588235294118,"WTA","loss"
"1470","Miami","Hard","Su Wei Hsieh","27",0,3,65.3061224489796,46.875,52.9411764705882,"WTA","loss"
"1471","Miami","Hard","Petra Kvitova","3",5,5,62.3762376237624,65.0793650793651,39.4736842105263,"WTA","loss"
"1472","Miami","Hard","Caroline Garcia","19",0,4,60.9375,64.1025641025641,44,"WTA","loss"
"1473","Miami","Hard","Kiki Bertens","7",5,2,53.3333333333333,65,45.7142857142857,"WTA","loss"
"1474","Miami","Hard","Yulia Putintseva",NA,1,1,69.5121951219512,56.140350877193,44,"WTA","loss"
"1475","Miami","Hard","Naomi Osaka","1",4,3,60.2040816326531,69.4915254237288,46.1538461538462,"WTA","loss"
"1476","Miami","Hard","Ajla Tomljanovic",NA,6,4,57.8947368421053,72.7272727272727,39.5833333333333,"WTA","loss"
"1477","Miami","Hard","Donna Vekic","26",1,8,54.3859649122807,58.0645161290323,46.1538461538462,"WTA","loss"
"1478","Miami","Hard","Anastasija Sevastova","11",4,3,60.2739726027397,63.6363636363636,48.2758620689655,"WTA","loss"
"1479","Miami","Hard","Elise Mertens","16",1,4,50.6172839506173,58.5365853658537,37.5,"WTA","loss"
"1480","Miami","Hard","Aryna Sabalenka","9",2,5,54.1666666666667,56.4102564102564,39.3939393939394,"WTA","loss"
"1481","Miami","Hard","Sofia Kenin","32",2,7,42.2535211267606,50,41.4634146341463,"WTA","loss"
"1482","Miami","Hard","Maria Sakkari",NA,1,4,56.8627450980392,58.6206896551724,36.3636363636364,"WTA","loss"
"1483","Miami","Hard","Dayana Yastremska",NA,2,1,59.5238095238095,52,29.4117647058824,"WTA","loss"
"1484","Miami","Hard","Petra Martic",NA,3,5,61.2903225806452,68.4210526315789,37.5,"WTA","loss"
"1485","Miami","Hard","Belinda Bencic","23",0,4,66.1971830985916,68.0851063829787,33.3333333333333,"WTA","loss"
"1486","Miami","Hard","Jelena Ostapenko","22",2,6,60.2739726027397,50,44.8275862068966,"WTA","loss"
"1487","Miami","Hard","Elina Svitolina","6",3,6,55.5555555555556,65,31.25,"WTA","loss"
"1488","Miami","Hard","Johanna Konta",NA,1,4,61.1111111111111,54.5454545454545,28.5714285714286,"WTA","loss"
"1489","Miami","Hard","Ekaterina Alexandrova",NA,6,5,58,62.0689655172414,23.8095238095238,"WTA","loss"
"1490","Miami","Hard","Saisai Zheng",NA,0,4,50,50,34.6153846153846,"WTA","loss"
"1491","Miami","Hard","Kristina Mladenovic",NA,2,7,54.0540540540541,52.5,23.5294117647059,"WTA","loss"
"1492","Madrid","Clay","Simona Halep","3",0,2,87.2727272727273,52.0833333333333,42.8571428571429,"WTA","loss"
"1493","Madrid","Clay","Belinda Bencic",NA,2,4,61.4457831325301,47.0588235294118,46.875,"WTA","loss"
"1494","Madrid","Clay","Naomi Osaka","1",12,1,54.3478260869565,66,40.4761904761905,"WTA","loss"
"1495","Madrid","Clay","Ashleigh Barty","9",5,3,58.3333333333333,64.2857142857143,50,"WTA","loss"
"1496","Madrid","Clay","Petra Martic",NA,1,3,67.741935483871,66.6666666666667,30,"WTA","loss"
"1497","Madrid","Clay","Petra Kvitova","2",2,3,63.2352941176471,53.4883720930233,40,"WTA","loss"
"1498","Madrid","Clay","Yulia Putintseva",NA,2,3,75.8620689655172,53.030303030303,38.0952380952381,"WTA","loss"
"1499","Madrid","Clay","Saisai Zheng",NA,0,0,83.1168831168831,60.9375,38.4615384615385,"WTA","loss"
"1500","Madrid","Clay","Donna Vekic",NA,1,2,62.5,54.2857142857143,42.8571428571429,"WTA","loss"
"1501","Madrid","Clay","Anastasija Sevastova","12",0,1,73.7704918032787,53.3333333333333,25,"WTA","loss"
"1502","Madrid","Clay","Caroline Garcia",NA,2,1,70,54.7619047619048,55.5555555555556,"WTA","loss"
"1503","Madrid","Clay","Karolina Pliskova","5",14,3,64.5161290322581,83.3333333333333,24.2424242424242,"WTA","loss"
"1504","Madrid","Clay","Johanna Konta",NA,2,2,67.7966101694915,55,36.8421052631579,"WTA","loss"
"1505","Madrid","Clay","Jelena Ostapenko",NA,0,3,74.0740740740741,55,35.7142857142857,"WTA","loss"
"1506","Madrid","Clay","Kristina Mladenovic",NA,1,7,56,69.0476190476191,33.3333333333333,"WTA","loss"
"1507","Madrid","Clay","Elise Mertens",NA,1,3,55.8139534883721,41.6666666666667,44.7368421052632,"WTA","loss"
"1508","Madrid","Clay","Aryna Sabalenka","10",2,16,60.4651162790698,69.2307692307692,32.3529411764706,"WTA","loss"
"1509","Madrid","Clay","Dayana Yastremska",NA,8,8,54.4642857142857,65.5737704918033,56.8627450980392,"WTA","loss"
"1510","Madrid","Clay","Maria Sakkari",NA,2,3,62.962962962963,44.1176470588235,30,"WTA","loss"
"1511","Madrid","Clay","Elina Svitolina","6",1,3,59.2105263157895,57.7777777777778,58.0645161290323,"WTA","loss"
"1512","Madrid","Clay","Ajla Tomljanovic",NA,2,4,54.3859649122807,67.741935483871,42.3076923076923,"WTA","loss"
"1513","Madrid","Clay","Su Wei Hsieh",NA,1,3,60.3174603174603,60.5263157894737,32,"WTA","loss"
"1514","Madrid","Clay","Sofia Kenin",NA,0,4,53.3333333333333,53.125,46.4285714285714,"WTA","loss"
"1515","Beijing","Hard","Ashleigh Barty","1",6,3,56.6265060240964,70.2127659574468,47.2222222222222,"WTA","loss"
"1516","Beijing","Hard","Kiki Bertens","8",5,4,61.6822429906542,63.6363636363636,51.219512195122,"WTA","loss"
"1517","Beijing","Hard","Petra Kvitova","7",5,4,65.9090909090909,67.2413793103448,56.6666666666667,"WTA","loss"
"1518","Beijing","Hard","Elina Svitolina","3",1,1,55.5555555555556,65,46.875,"WTA","loss"
"1519","Beijing","Hard","Saisai Zheng",NA,1,5,59.2592592592593,65.625,52.2727272727273,"WTA","loss"
"1520","Beijing","Hard","Belinda Bencic","9",1,7,57.1428571428571,60,40,"WTA","loss"
"1521","Beijing","Hard","Sofia Kenin","15",1,4,70,71.4285714285714,46.6666666666667,"WTA","loss"
"1522","Beijing","Hard","Ekaterina Alexandrova",NA,2,4,49.1803278688525,46.6666666666667,32.258064516129,"WTA","loss"
"1523","Beijing","Hard","Yulia Putintseva",NA,0,2,66.0714285714286,51.3513513513514,57.8947368421053,"WTA","loss"
"1524","Beijing","Hard","Kristina Mladenovic",NA,3,5,70.1492537313433,68.0851063829787,30,"WTA","loss"
"1525","Beijing","Hard","Dayana Yastremska",NA,2,5,56.3380281690141,52.5,51.6129032258064,"WTA","loss"
"1526","Beijing","Hard","Elise Mertens",NA,0,7,61.0169491525424,63.8888888888889,39.1304347826087,"WTA","loss"
"1527","Beijing","Hard","Ajla Tomljanovic",NA,12,13,56.0344827586207,70.7692307692308,35.2941176470588,"WTA","loss"
"1528","Beijing","Hard","Simona Halep","6",0,1,66,36.3636363636364,47.0588235294118,"WTA","loss"
"1529","Beijing","Hard","Aryna Sabalenka","12",8,9,53.3333333333333,64.5833333333333,47.6190476190476,"WTA","loss"
"1530","Beijing","Hard","Jelena Ostapenko",NA,0,7,46.2962962962963,76,20.6896551724138,"WTA","loss"
"1531","Beijing","Hard","Su Wei Hsieh",NA,1,4,65,43.5897435897436,33.3333333333333,"WTA","loss"
"1532","Beijing","Hard","Anastasija Sevastova",NA,3,0,64.7727272727273,59.6491228070175,38.7096774193548,"WTA","loss"
"1533","Beijing","Hard","Veronika Kudermetova",NA,6,5,56,76.7857142857143,31.8181818181818,"WTA","loss"
"1534","Beijing","Hard","Caroline Garcia",NA,2,3,72.0930232558139,35.4838709677419,33.3333333333333,"WTA","loss"
"1535","Beijing","Hard","Donna Vekic",NA,3,9,55.0561797752809,75.5102040816327,30,"WTA","loss"
"1536","Beijing","Hard","Petra Martic",NA,4,5,50,73.3333333333333,33.3333333333333,"WTA","loss"
"1537","Beijing","Hard","Karolina Pliskova","2",10,7,63.2478632478633,58.1081081081081,46.5116279069767,"WTA","loss"
